j|즉석)오븐구이매콤꼬치|1700
j|즉석)오븐구이치킨꼬치|1700
j|튀김)순살치킨꼬치매콤|1500
j|튀김)치떡치떡꼬치|1500
j|즉석)자이언트통다리|1500
